Index,Distance
30,"(True, 3153.6207999999997)"
30,"(True, 23.498110198829416)"
30,"(True, 4617.407566666667)"
30,"(True, 1.2625132254611204)"
30,"(True, 3467.1966102074607)"
30,"(True, 0.6067689365590587)"
30,"(True, 308.7007666666665)"
30,"(True, 388.04442695923893)"
30,"(True, 94275.34919367978)"
30,"(True, 264.1900484595711)"
30,"(False, None)"
30,"(True, 238.5826038829311)"
30,"(True, 1.1725004510250217)"
30,"(False, None)"
30,"(True, 1172.984133882466)"
30,"(True, 0.8648999999999953)"
30,"(True, 1143.0644963899351)"
30,"(True, 1109.850271190296)"
30,"(True, 2565.3930816839215)"
30,"(True, 2254.3268195068804)"
30,"(True, 0.009652786172891751)"
30,"(True, 0.5269273213068558)"
30,"(True, 6847.658528785148)"
30,"(True, 3.29009485244949)"
30,"(True, 2327.2748149632725)"
30,"(True, 861.8307666666667)"
30,"(True, 11323.55915764136)"
30,"(True, 318.6055186932599)"
30,"(False, None)"
30,"(True, 7110.615123870693)"
30,"(True, 184.8598136761913)"
30,"(True, 292.43661598957146)"
30,"(True, 1.4482523299758645)"
30,"(True, 262.7988805202246)"
30,"(True, 3842.8140999999987)"
30,"(True, 2.1232872587517333)"
30,"(True, 2573.087112044649)"
30,"(True, 106.79769158470621)"
30,"(True, 320.1522666666666)"
30,"(True, 2563.6799895700924)"
30,"(True, 662.4066619973145)"
30,"(True, 5187.572801290024)"
30,"(True, 1.1725004510250217)"
30,"(True, 279.68649768923854)"
30,"(True, 1137.1329905303908)"
30,"(True, 1.1725004510250217)"
30,"(True, 0.9988633101075021)"
30,"(True, 7224.965963126947)"
30,"(True, 104.13075694944398)"
30,"(True, 1098.8595666666665)"
30,"(True, 2888.776326621026)"
30,"(False, None)"
30,"(True, 1138.37505988322)"
30,"(True, 1089.1353263611138)"
30,"(True, 1271.8590666666666)"
30,"(True, 1003.0881601726536)"
30,"(True, 0.6240999999999958)"
30,"(True, 842.0982053938166)"
30,"(True, 48.75469711440702)"
30,"(True, 2705.6667666666663)"
30,"(True, 268.4260392649333)"
30,"(True, 308.7007666666667)"
30,"(True, 7.466208683177854)"
30,"(True, 1.2753571985604866)"
30,"(True, 772.5930581136535)"
30,"(True, 2894.50488742101)"
30,"(True, 2438.2255768346654)"
30,"(True, 2.75775836740936)"
30,"(False, None)"
30,"(True, 2130.705025100903)"
30,"(True, 1185.3117481048257)"
30,"(True, 0.6240999999999958)"
30,"(True, 3.29009485244949)"
30,"(True, 1192.9495707003312)"
30,"(True, 4464.538094052307)"
31,"(True, 4657.716923125472)"
31,"(True, 0.02186351816748646)"
31,"(True, 32.14890000000002)"
31,"(True, 2555.098465082317)"
31,"(True, 208.26808979351856)"
31,"(True, 898.4475666666666)"
31,"(True, 1.1725004510250217)"
31,"(True, 1.3709744711271543)"
31,"(True, 42.057962666666654)"
31,"(True, 20.274580461991828)"
31,"(True, 79.12117434199821)"
31,"(True, 0.13668216574907405)"
31,"(False, None)"
31,"(True, 0.13668216574907405)"
31,"(True, 2569.7451675210236)"
31,"(False, None)"
31,"(True, 0.6606172973519047)"
31,"(True, 0.012659639764276025)"
31,"(True, 2575.0572804419976)"
31,"(True, 0.6067689365590587)"
31,"(True, 179.56956666666662)"
31,"(True, 2569.848679599797)"
31,"(True, 3207.6231359937906)"
31,"(True, 7124.126087863443)"
31,"(True, 4362.729166666667)"
31,"(True, 7126.38801606721)"
31,"(True, 4651.028506139291)"
31,"(True, 550.7775672672302)"
31,"(True, 2515.6752346871854)"
31,"(True, 2566.5)"
31,"(True, 25308.41182252569)"
31,"(True, 4487.636762125104)"
31,"(True, 12346.690066666668)"
31,"(True, 7159.660766666669)"
31,"(True, 6676.044203418573)"
31,"(True, 1104.59205194065)"
31,"(True, 2575.0572804419976)"
31,"(True, 1085.2497449162167)"
31,"(True, 2525.2003365676155)"
31,"(False, None)"
31,"(True, 709.1210968127054)"
31,"(True, 260.4210666666667)"
31,"(True, 313.53651823350054)"
31,"(True, 5253.688053553854)"
31,"(True, 2585.291205256947)"
31,"(True, 13110.292916666667)"
31,"(True, 1137.1329905303908)"
31,"(True, 2107.9483689961025)"
31,"(True, 2015.9027990389852)"
31,"(True, 2.340900000000004)"
31,"(True, 318.90106666666685)"
31,"(True, 289.3275667622933)"
31,"(True, 1.1730162418576315)"
31,"(True, 3817.3924980716247)"
31,"(True, 0.04409946732717639)"
31,"(True, 2.408527969871771)"
31,"(True, 1.1621648531804611)"
31,"(True, 0.7215379261306036)"
31,"(False, None)"
31,"(True, 283.6571481665762)"
31,"(True, 1187.110766666667)"
31,"(True, 2569.848679599797)"
31,"(True, 152.78432596022952)"
31,"(True, 37205.9176)"
31,"(True, 1187.0269683401368)"
31,"(True, 1.2374787649229055)"
31,"(True, 14.137599999999965)"
31,"(True, 13535.949175517753)"
31,"(True, 1150.1720278373148)"
31,"(True, 1.7215156652271673)"
31,"(True, 2566.5)"
31,"(True, 2573.087112044649)"
31,"(True, 0.14439999999999956)"
31,"(True, 87.48753525826314)"
31,"(True, 17179.438650000004)"
31,"(True, 3165.080875859789)"
31,"(True, 483.76506666666666)"
31,"(True, 288.896652853043)"
31,"(True, 1185.7046007212252)"
31,"(True, 1676.0413876245736)"
31,"(True, 304.45810871053743)"
31,"(True, 2566.5)"
31,"(True, 1118.8250875765943)"
31,"(True, 4.96551464517032e-05)"
31,"(True, 1.110282632986776)"
31,"(True, 1142.4200928531995)"
31,"(True, 292.3858424472535)"
31,"(True, 1322.203409828599)"
31,"(True, 3.2921133291965856)"
31,"(True, 2.605292531719274)"
31,"(True, 289.5424074061655)"
31,"(True, 1115.7851754217766)"
31,"(True, 1109.5387958296944)"
31,"(True, 2557.9620251303486)"
31,"(True, 1148.8062666666665)"
31,"(True, 0.13668216574907405)"
31,"(True, 0.012659639764276025)"
31,"(True, 1.2505741671940187)"
31,"(True, 265.9090666666666)"
31,"(True, 2604.4222922025606)"
32,"(True, 16.21710464711425)"
32,"(True, 1.2374787649229055)"
32,"(True, 2.4661163970460254)"
32,"(True, 3054.026538446662)"
32,"(True, 182.4535666666666)"
32,"(True, 980.133337954486)"
32,"(True, 90.88409267626288)"
32,"(True, 4471.650766666667)"
32,"(True, 555.8416222930983)"
32,"(True, 5.030146953169622)"
32,"(True, 2.816441808875403)"
32,"(True, 1.1725004510250217)"
32,"(True, 139.8802666666667)"
32,"(True, 2559.4994550978527)"
32,"(False, None)"
32,"(True, 4133.485140555598)"
32,"(True, 502.5790666666666)"
32,"(True, 90.12666666666674)"
32,"(True, 1.152750488493667)"
32,"(True, 268.4047666666666)"
32,"(True, 1.1691851073553485)"
32,"(True, 0.01307086595049518)"
32,"(True, 5.249562982959179)"
32,"(True, 162.20173232859244)"
32,"(True, 2.4661163970460254)"
32,"(True, 3.1996274940630522)"
32,"(True, 1.1774476338088853)"
32,"(True, 2419.2296323505657)"
32,"(True, 112.31876478638927)"
32,"(True, 0.6606172973519047)"
32,"(True, 7072.882101488212)"
32,"(True, 0.2215123355635168)"
32,"(True, 1115.9115666666667)"
32,"(True, 2973.895299999999)"
32,"(True, 5.856399999999988)"
32,"(True, 471.39100446732516)"
32,"(True, 0.16614027269012022)"
32,"(True, 2.5920999999999976)"
32,"(True, 157.90876666666665)"
32,"(True, 3525.873459845166)"
32,"(True, 3006.033418418122)"
32,"(True, 156918.25993138977)"
32,"(True, 0.6067689365590587)"
32,"(True, 1143.0644963899351)"
32,"(True, 610.0623669335632)"
32,"(True, 0.13668216574907405)"
32,"(True, 1165.7915666666668)"
32,"(True, 2248.019753675652)"
32,"(True, 1670.8532560629828)"
32,"(True, 4509.228839356855)"
32,"(True, 1199.6666666666667)"
32,"(False, None)"
32,"(False, None)"
32,"(True, 2501.2275784552103)"
32,"(True, 2668.9748541065896)"
32,"(True, 4454.363252909638)"
32,"(True, 42.1949269017465)"
32,"(True, 2569.9357718066185)"
32,"(True, 2564.1435803406234)"
32,"(True, 2384.974583837738)"
32,"(True, 359.72976776917665)"
32,"(True, 705.2862666666666)"
32,"(True, 2.5156618160198)"
32,"(True, 1.2374787649229055)"
32,"(True, 99.40090000000006)"
32,"(False, None)"
32,"(True, 1169.0589630738725)"
32,"(True, 6886.616589542096)"
32,"(True, 69461.53682513247)"
32,"(True, 3404.32138160374)"
32,"(True, 6.502499999999993)"
32,"(True, 0.9273538262093471)"
32,"(True, 104.64199858600608)"
32,"(True, 1135.4354567092416)"
32,"(True, 15.095210886557108)"
32,"(True, 1143.0644963899351)"
32,"(True, 62.7161807772846)"
32,"(True, 660.7084020129853)"
32,"(True, 0.00010000000000006396)"
32,"(True, 1.1133845809912897)"
32,"(True, 0.04409946732717639)"
32,"(True, 126.75666666666672)"
32,"(True, 1.1660776020585717)"
32,"(True, 0.04409946732717639)"
32,"(True, 94.68108182520372)"
32,"(True, 1140.6666666666667)"
32,"(True, 13.338103397254647)"
32,"(True, 2666.313374602658)"
32,"(True, 1111.8057920137924)"
32,"(True, 308.7007666666665)"
32,"(True, 227.73909357625035)"
32,"(True, 0.041373882356908795)"
32,"(True, 2556.99666360561)"
32,"(True, 0.04409946732717639)"
32,"(True, 1200.1908981471909)"
32,"(True, 652350.9491833333)"
32,"(True, 1142.4200928531995)"
32,"(True, 2500.075667087636)"
32,"(True, 266.76178529783374)"
32,"(True, 81.90249999999997)"
33,"(True, 3.0617482463010854)"
33,"(True, 1760.7729199021735)"
33,"(True, 1.2374787649229055)"
33,"(True, 271.10486969093756)"
33,"(True, 564.2858106877856)"
33,"(True, 7557.221344334065)"
33,"(True, 4465.518944912144)"
33,"(True, 74.64959999999999)"
33,"(True, 4541.700716666667)"
33,"(True, 2928.600520435154)"
33,"(True, 412.04761063961706)"
33,"(True, 577.1247666666665)"
33,"(True, 20.430411465184626)"
33,"(True, 128.7642931644581)"
33,"(True, 1556.659011826731)"
33,"(True, 1557.419572234388)"
33,"(True, 2295.9230021466656)"
33,"(True, 1.3613471757227982)"
33,"(True, 26.832400000000042)"
33,"(True, 1540.2794880170966)"
33,"(True, 332.8916859384688)"
33,"(True, 128.9774236353944)"
33,"(True, 2070.0196000000005)"
33,"(True, 2566.885795724422)"
33,"(True, 0.16614027269012022)"
33,"(False, None)"
33,"(True, 0.06645568270665578)"
33,"(True, 1178.2654636246223)"
33,"(True, 1.3456029423937106)"
33,"(True, 213.0461108164076)"
33,"(True, 467.35276666666664)"
33,"(True, 733.1390666666665)"
33,"(True, 1.1725004510250217)"
33,"(True, 50.68513061093813)"
33,"(True, 4394.796896402671)"
33,"(True, 258.1221008475255)"
33,"(True, 2.8922137217676207)"
33,"(True, 0.029632116961067066)"
33,"(True, 1.1230348509083685)"
33,"(True, 4358.230909245858)"
33,"(True, 1.0717884792808023)"
33,"(True, 2.423888799917635)"
33,"(True, 10342.7536)"
33,"(True, 266.9650652079776)"
33,"(True, 2574.2339558265394)"
33,"(True, 9.938872073597791)"
33,"(True, 0.6765797301558821)"
33,"(True, 1143.1136238144165)"
33,"(True, 3999.193066666667)"
33,"(True, 5367.951566666666)"
33,"(True, 0.7223606604558718)"
33,"(True, 4424.620031706845)"
33,"(True, 307.1658936114729)"
33,"(True, 1.1660776020585717)"
33,"(True, 536.5739244001526)"
33,"(True, 0.041373882356908795)"
33,"(True, 610.1533691895199)"
33,"(True, 0.5400900002719651)"
33,"(True, 1726.832424706353)"
33,"(True, 17.95375173005605)"
33,"(True, 3301.2561272398348)"
33,"(True, 2480.5001078031596)"
33,"(True, 1.0978917800648127)"
33,"(True, 1.1133845809912897)"
33,"(True, 9025.001566666666)"
33,"(True, 8501.458992689943)"
33,"(True, 4500.318266666668)"
33,"(True, 403.35803051315577)"
33,"(True, 38.56953657208358)"
33,"(False, None)"
33,"(True, 308.7007666666665)"
33,"(True, 189.27329513375287)"
33,"(True, 241.27446303088783)"
33,"(True, 281.65285990843404)"
33,"(True, 4358.230909245858)"
33,"(True, 6.553600000000014)"
33,"(True, 0.6067689365590587)"
33,"(True, 0.13668216574907405)"
33,"(True, 313.59554166999953)"
33,"(True, 317.45562053359396)"
33,"(False, None)"
33,"(True, 918.6811297759058)"
33,"(True, 1149.2983070783957)"
33,"(True, 281.6041274608525)"
33,"(True, 311.7185611982223)"
33,"(False, None)"
33,"(True, 199.87971666666655)"
33,"(True, 2618.4712122566852)"
33,"(True, 1187.573620591582)"
33,"(True, 2533.3776955616727)"
33,"(True, 91.56306666666657)"
33,"(True, 0.6148132794865576)"
33,"(True, 2410.6624983510296)"
33,"(True, 3784.5429000000004)"
33,"(True, 264.1377158734687)"
33,"(True, 1.1705937032116804)"
33,"(True, 69.72250000000005)"
33,"(True, 0.9947677476755311)"
33,"(True, 55176.35651666666)"
33,"(True, 2999.3754943734225)"
34,"(True, 0.1645803914023067)"
34,"(True, 398.710423996941)"
34,"(True, 7169.845066666667)"
34,"(True, 1140.2134043449687)"
34,"(True, 5.110915289229922)"
34,"(True, 33.53143989652714)"
34,"(True, 1.2785283389511526)"
34,"(True, 1.0978917800648127)"
34,"(True, 609.4510666666667)"
34,"(True, 144349.7597)"
34,"(True, 1.2374787649229055)"
34,"(True, 1.17624651487132)"
34,"(True, 1142.4200928531995)"
34,"(True, 4471.650766666667)"
34,"(True, 6.19761263957831)"
34,"(True, 0.13668216574907405)"
34,"(True, 0.6067689365590587)"
34,"(True, 1138.6700117694284)"
34,"(True, 1107.488688104388)"
34,"(True, 2.0370211691590105)"
34,"(True, 294.88635806186886)"
34,"(True, 0.6218336997868142)"
34,"(True, 1.3456029423937106)"
34,"(False, None)"
34,"(True, 1185.986848128083)"
34,"(True, 294.97867927434)"
34,"(True, 33879.76196666666)"
34,"(True, 2605.2379819564535)"
34,"(True, 274.01813384054753)"
34,"(False, None)"
34,"(True, 2888.6715203339413)"
34,"(True, 0.6067689365590587)"
34,"(True, 1864.3346184230397)"
34,"(True, 0.008387298601889113)"
34,"(True, 4603.7229892761425)"
34,"(True, 2632.0422697849644)"
34,"(True, 307.1658936114729)"
34,"(True, 1.1725004510250217)"
34,"(True, 1028.0221354611456)"
34,"(False, None)"
34,"(True, 4560.449113192454)"
34,"(True, 322.154283163996)"
34,"(True, 1141.8340440013105)"
34,"(True, 1187.0269683401368)"
34,"(True, 1.3456029423937106)"
34,"(True, 7020.438875538708)"
34,"(True, 849.4992676974363)"
34,"(True, 1141.8340440013105)"
34,"(True, 1.090584744159074)"
34,"(True, 3.029927302565604)"
34,"(True, 0.26849800071453045)"
34,"(True, 101707.23969379644)"
34,"(False, None)"
34,"(True, 0.027801414942878834)"
34,"(True, 311.01707836285203)"
34,"(True, 1.2374787649229055)"
34,"(True, 1.1660776020585717)"
34,"(True, 0.04503308524698579)"
34,"(True, 4799.866918884728)"
34,"(True, 1.108451876173479)"
34,"(True, 1161.916200376909)"
34,"(False, None)"
34,"(True, 59.161564417509645)"
34,"(True, 24.07523953691368)"
34,"(True, 0.6948570682417649)"
34,"(True, 0.9264763825319972)"
34,"(True, 1028.650516666667)"
34,"(True, 976.6090875189534)"
34,"(True, 2572.164785616028)"
34,"(True, 10209.934680217491)"
34,"(True, 3509.597293353591)"
34,"(True, 1.1648133004431536)"
34,"(True, 7735.881566666665)"
34,"(True, 127.83171309547346)"
34,"(True, 255.54854798644547)"
34,"(True, 308.7007666666665)"
34,"(True, 4734.158417489629)"
34,"(True, 48.26304241091259)"
34,"(True, 0.44131430103364466)"
34,"(True, 0.04396651647805942)"
34,"(True, 6664.621307657448)"
34,"(True, 2640.7784218828597)"
34,"(True, 2564.089931639098)"
34,"(True, 1044.6250593482112)"
34,"(True, 5588.375342739716)"
34,"(True, 1.1083409737761407)"
34,"(False, None)"
34,"(True, 0.029632116961067066)"
34,"(True, 0.7219037231256401)"
34,"(True, 0.041373882356908795)"
34,"(True, 1183.5517359752878)"
34,"(True, 1.1760117975949085)"
34,"(True, 55.146686636447946)"
34,"(True, 0.6148132794865576)"
34,"(False, None)"
34,"(True, 2569.848679599797)"
34,"(True, 6.604899999999993)"
34,"(True, 8.940100000000017)"
34,"(True, 2477.1016000000004)"
34,"(True, 0.7223606604558718)"
35,"(True, 0.7138301357390783)"
35,"(True, 2564.5918416819113)"
35,"(True, 0.8618252208362273)"
35,"(True, 0.51463913609456)"
35,"(True, 454.3870666666667)"
35,"(True, 1107.488688104388)"
35,"(True, 0.7223606604558718)"
35,"(True, 1.0978917800648127)"
35,"(True, 1187.110766666667)"
35,"(True, 0.423535172556746)"
35,"(False, None)"
35,"(True, 308.7007666666665)"
35,"(True, 1247.6907666666666)"
35,"(True, 185.80426508552034)"
35,"(True, 162.52514731320247)"
35,"(True, 1105.2125273184643)"
35,"(True, 250935.546901)"
35,"(True, 0.13668216574907405)"
35,"(True, 2569.8305961801507)"
35,"(True, 376.6042049921811)"
35,"(True, 2454.9120462856904)"
35,"(True, 6166.01625)"
35,"(True, 7004.354477845377)"
35,"(True, 507.5566666666666)"
35,"(True, 0.26849800071453045)"
35,"(True, 2617.6850030568376)"
35,"(True, 0.6642975794156524)"
35,"(True, 1129.8630858966471)"
35,"(True, 245.60883735050894)"
35,"(False, None)"
35,"(True, 34.47147094421612)"
35,"(True, 71035.69344999999)"
35,"(True, 1398.9019732177521)"
35,"(True, 1.0933010273503905)"
35,"(True, 1084.6196309063162)"
35,"(True, 1086.0912347724634)"
35,"(True, 47619.382600000004)"
35,"(True, 2.072684091904306)"
35,"(True, 1085.3533923350856)"
35,"(True, 2555.5811940023)"
35,"(True, 2510.561902115714)"
35,"(False, None)"
35,"(True, 2618.530577106039)"
35,"(False, None)"
35,"(True, 0.6067689365590587)"
35,"(True, 2606.4937286017816)"
35,"(True, 1155.7851203308558)"
35,"(True, 0.027801414942878834)"
35,"(False, None)"
35,"(True, 4.918903786643453)"
35,"(False, None)"
35,"(True, 0.6067689365590587)"
35,"(True, 290.839557371558)"
35,"(True, 1.0479284739931856)"
35,"(True, 2362.9128670616424)"
35,"(True, 0.7219037231256401)"
35,"(True, 0.041373882356908795)"
35,"(True, 2636.264756203686)"
35,"(True, 294.5490666666666)"
35,"(True, 4704.907973508446)"
35,"(True, 6841.756766666668)"
35,"(True, 0.852910644756299)"
35,"(True, 0.8404077595674754)"
35,"(True, 304.8731133879381)"
35,"(False, None)"
35,"(True, 1.1133845809912897)"
35,"(True, 39136.44731666667)"
35,"(True, 0.04396651647805942)"
35,"(True, 13635.16638881684)"
35,"(True, 2565.083262879965)"
35,"(True, 2119.650092328759)"
35,"(True, 61.8851983037393)"
35,"(True, 2561.8536278296556)"
35,"(True, 2651.8309000000004)"
35,"(True, 3.459599999999996)"
35,"(True, 309.88694584285145)"
35,"(False, None)"
35,"(True, 969.8273585991868)"
35,"(True, 2513.1279153754817)"
35,"(True, 0.26849800071453045)"
35,"(True, 1.9508758201272047)"
35,"(True, 4423.674693833219)"
35,"(True, 7255.160415620942)"
35,"(True, 1465.2073086168343)"
35,"(True, 0.04396651647805942)"
35,"(True, 532.8395666666669)"
35,"(True, 154.48306666666684)"
35,"(True, 30.25)"
35,"(True, 1083.6844780589374)"
35,"(True, 308.7007666666665)"
35,"(True, 0.5928999999999954)"
35,"(True, 0.10244921312583137)"
35,"(True, 0.2565547803780686)"
35,"(True, 2573.087112044649)"
35,"(True, 552.776266666667)"
35,"(True, 1107.488688104388)"
35,"(True, 2218.9353143345306)"
35,"(True, 1141.871995671589)"
35,"(True, 1449.5763375135969)"
35,"(True, 2573.087112044649)"
36,"(True, 0.6964460763174573)"
36,"(True, 1097.2640929848521)"
36,"(True, 1083.6844780589374)"
36,"(True, 1151.5191709571236)"
36,"(True, 2565.5926383784704)"
36,"(True, 1137.1329905303908)"
36,"(True, 192.8066580812854)"
36,"(True, 1.2194118540422243)"
36,"(True, 1134.68374637746)"
36,"(True, 824.4065986591527)"
36,"(True, 0.5623846765029048)"
36,"(True, 61.01626666666664)"
36,"(True, 2645.3060339747994)"
36,"(True, 2564.700151884116)"
